concurrent,service_type,titre,corps,note
"SolveIt","mobile","Web Development & Design for IT Company","Share 

  * Web Design Web Development

  * NextJS JavaScript

  * $10,000 to $49,999 
  * May - June 2024 


5.0 
Quality
     5.0 
Schedule
     5.0 
Cost
     5.0 
Willing to Refer
     5.0 

""The responsiveness of the team members was highly commendable. They were all more than willing to jump in, answer questions, and iterate on our deliverables.""

Aug 1, 2024

CEO, IT Company

Nick Young 

Verified

  * Information technology
  * Grand Rapids, Michigan
  * 11-50 Employees
  * Online Review 
  * Verified


SolveIt designed and developed a new website for an IT company. They created design mock-ups before building and deploying a functioning version of the site.

SolveIt delivered a functional website that accurately reflected the client's brand and allowed for quick iterations using modern toolsets. They delivered on time and promptly responded to needs and concerns throughout. Their eagerness to assist and effective collaboration were highlights.

The client submitted this review online. 

#### BACKGROUND

**Please describe your company and position.**

I am the CEO

**Describe what your company does in a single sentence.**

Provide digital services across a broad spectrum of technical and business segments.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Build a new website that represents our brand in a new way.


#### SOLUTION

**How did you find SolveIt?**

LinkedIn Messaging

**Why did you select SolveIt over others?**

  * Pricing fit our budget
  * Good value for cost


**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

The main point of our project was to obtain a new public website with a more professional design and appearance. We wanted something that would better represent our brand and would allow for quick iteration in modern toolsets.

The key deliverables were a set of design mockups, the website code, and a deployed and functioning version of the site.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

  * Adherence to budget and timeline.
  * Performance (load times and similar) of the website.
  * Ability for site design to function properly in typical key resolutions.

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

Everything was delivered on time and the responsiveness of the team was top notch. The time difference between our locales was no problem at all and the project manager intentionally coordinated around this expertly.

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App


**What did you find most impressive or unique about this company?**

The responsiveness of the team members was highly commendable. They were all more than willing to jump in, answer questions, and iterate on our deliverables.

**Are there any areas for improvement or something SolveIt could have done differently?**

No. I think everything went very smooth and professional.

#### RATINGS

5.0 
  * Quality

5.0 
Service & Deliverables

  * Schedule

5.0 
On time / deadlines

  * Cost

5.0 
Value / within estimates

  * Willing to Refer

5.0 
NPS","5"
"SolveIt","mobile","MVP Mobile App Dev for AI-Powered Productivity App","SolveIt developed the MVP of an AI-powered and iOS-based mobile app for a productivity solution provider. Their work included AI development, data engineering, security compliance, and thorough testing.

SolveIt successfully launched the MVP within four months, helping the client achieve the 1,000-user mark within a month and a half after release. The team was responsive to queries and offered flexible, proactive, and efficient troubleshooting. Moreover, they were knowledgeable and communicative.

The client submitted this review online.

#### BACKGROUND

**Please describe your company and position.**

I am the Founder & CEO of LifePal AB

**Describe what your company does in a single sentence.**

LifePal is a productivity mobile app that aims to help users seize control of their daily schedule with personalized insights and AI assistance.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Implement an AI-driven productivity companion to free up time for things that truly matter to people

#### SOLUTION

**How did you find SolveIt?**

  * Referral
  * Clutch Site

**Why did you select SolveIt over others?**

  * High ratings
  * Close to my geographic location
  * Pricing fit our budget
  * Good value for cost
  * Referred to me
  * Good quality of work based on the feedback

**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

The scope of work for this project was:  
  
- Deliver an MVP app developed from scratch  
- Create a user-friendly and native-to-Apple devices app built on the iOS.  
- Deploy the AI model  
- Design an algorithm for subject detection, data classification, and music recommendations.  
- Implement a settled monetization model  
- Guarantee user personal data protection and follow GDPR compliances  
- Conduct thorough testing and prepare to add more external LLM (like Gemini, etc.)  
  
The key deliverable was a working mobile app with the custom AI model implemented. The key milestone was to launch the app in December which is 4 months from the start of the project.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

  * We had a tough deadline of 4 months, and Solveit team managed to launch the project on time.
  * We had the beta-testing phase in 2.5 months that allowed us to gather first feedback and quickly adjust.
  * We had our first 1000 users in first 1.5 months.
  * We had our first paying users in 1st month after the launch.

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

Everything was delivered on schedule. They swiftly addressed any queries, engaging in really productive communication to meet our requirements. The SolveIt team communicated with flexibility and proactive troubleshooting, and we never encountered any bureaucracy. I would also mention a great level of autonomy that, together with their responsiveness, strikes the perfect balance for the overall project's advancement.

**What was your primary form of communication with SolveIt?**

  * In-Person Meeting
  * Virtual Meeting
  * Email or Messaging App

**What did you find most impressive or unique about this company?**

Each member possessed distinctive expertise in their area. This really helped uncover insights that may have been missed by those with a more narrow focus.

**Are there any areas for improvement or something SolveIt could have done differently?**

No","5"
"SolveIt","mobile","Mobile App & Web Development for Real Estate Platform","A real estate platform has hired SolveIt to develop an application and a website. The team has built the app using Xamarin and rebuilt the service as a web application.

Although the app hasn't been launched, the project has shown promising progress; the client anticipates a 50% improvement in user engagement and a 30% reduction in loading times. SolveIt is timely, responsive, flexible, and proactive. Their problem-solving approach makes the process run smoothly.

The client submitted this review online.

#### BACKGROUND

**Please describe your company and position.**

I am the CEO of Hemie

**Describe what your company does in a single sentence.**

Hemie is a secure and user-friendly platform that helps users find, swap, and rent homes in Sweden.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Take over and further develop the project of our app from other developers.
  * Build a website.

#### SOLUTION

**How did you find SolveIt?**

Referral

**Why did you select SolveIt over others?**

  * High ratings
  * Pricing fit our budget
  * Great culture fit
  * Good value for cost
  * Referred to me
  * Company values aligned

**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

SolveIT took over our app project, which was built in Xamarin. We have now decided to rebuild the service as a web application.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

SolveIT took over our app project, originally built in Xamarin, and has been instrumental in transitioning our service to a web application. Although the new web app has not yet been launched, the development phase has already shown promising progress.   
User engagement metrics are projected to improve by 50%, and we anticipate a 30% reduction in loading times. SolveIT's dedication and innovative approach have significantly enhanced our project's potential, and we look forward to the successful launch of our web application.

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

SolveIT's project management was exemplary. They delivered items on time and were highly responsive to our needs. Despite us being challenging clients (in a fun way!), they demonstrated great flexibility and proactive problem-solving. Their clear communication and dedication ensured a smooth transition to our new web application.

**What was your primary form of communication with SolveIt?**

Virtual Meeting

**What did you find most impressive or unique about this company?**

What impressed us most about SolveIT was their exceptional ability to maintain clear communication and deliver high-quality work under tight deadlines. Their innovative approach, combined with their commitment to our project's success, truly sets them apart. Despite us being challenging clients, they consistently demonstrated flexibility and proactive problem-solving, making the entire process smooth and efficient.

**Are there any areas for improvement or something SolveIt could have done differently?**

SolveIT has been exceptional in their performance, but one area for improvement could be the initial onboarding process for clients. Enhancing this aspect could make the project kick-off even smoother and set clearer expectations from the beginning. Despite this, their overall dedication and flexibility have made the collaboration highly successful and enjoyable.","5"
"SolveIt","mobile","App UI/UX Design & MVP for Influencer Online Competition Co","SolveIt provides mobile app design and development services for an influencer online competition platform. The team has worked on the client's UI/UX design, prototyping, and MVP development requirements.

The client is pleased with SolveIt's work. The team is truly professional, knowledgeable, and strategic. They deliver work on time and with great quality, and their resources communicate effectively with the client. Moreover, their creativity is outstanding, offering valuable ideas to the client.

The client submitted this review online.

#### BACKGROUND

**Please describe your company and position.**

I am the Founder & CEO of ClapClapBoom

**Describe what your company does in a single sentence.**

ClapClapBoom is the world's largest online competition platform for influencers and content creators.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Collaborate on UIUX design and mobile app development, a goal of a ong-term relationship as dev partner..

#### SOLUTION

**How did you find SolveIt?**

Online Search

**Why did you select SolveIt over others?**

  * High ratings
  * Great culture fit
  * Good value for cost

**How many teammates from SolveIt were assigned to this project?**

2-5 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

The ClapClapBoom team needed a talented mobile app dev shop to collaborate on our vision. Our goal was to find a very strong dev shop who had experience with content and social media, and excellent UIUX portfolio. Scope of work included UIUX, a click-thru prototype, and a goal of MVP (minimum viable product), plus ongoing iterations of the full platform.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

We're very pleased with the outcomes of the project. The Solveit team has been the epitome of professionalism. They're very knowledgeable, great to collaborate with and deliver outstanding quality. They were on time with all deliverables, and the work to date has been outstanding. Their strategic thinking takes them to another level beyond the superlative UIUX work. We're very pleased and look forward to working with them on the next pieces of the project.

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

Their entire team was responsive and an absolute joy to work with. Great communication, all updates and communication delivered on time, never had to wait. Our Google Meet calls, Slack messages and emails were timely. Everything was delivered on time, and Alexandra, Diana, Maria and Eugene were total pros! Solveit has been head and shoulders above the others!

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App

**What did you find most impressive or unique about this company?**

Their overall strategic thinking, plus their creativity while collaborating, has been the most impressive. They are ""big"" thinkers and focus on contributing to the solution with ideas, as opposed to trying to narrow the scope or saying something couldn't be done. Great partners for startups trying to figure out the best paths and solutions.

**Are there any areas for improvement or something SolveIt could have done differently?**

I would not change a thing! They know how to deliver and are the utmost professionals!","5"
"SolveIt","mobile","Mobile App Dev, Design & Maintenance for Software Company","SolveIt was hired by a software company to maintain and integrate new security features into their existing app. They also helped the client develop a new UI for their app and launch it on Google Play.

SolveIt implemented most of the client's requests in a timely fashion. The team provided prompt customer service throughout the engagement, responding to queries and concerns as quickly as possible. Moreover, they were always willing to lend a helping hand, which the client greatly appreciated.

The client submitted this review online.

#### BACKGROUND

**Please describe your company and position.**

I am the Founder & CEO of FYI play it safe

**Describe what your company does in a single sentence.**

Help parents keep their children safer online

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * Maintain our current application
  * Improve on the security of our app
  * Develop a brand new front end of our app
  * Publish the app to the Google Play Store

#### SOLUTION

**How did you find SolveIt?**

Clutch Site

**Why did you select SolveIt over others?**

  * High ratings
  * Pricing fit our budget
  * Great culture fit
  * Good value for cost

**Describe the scope of work in detail. Please include a summary of key deliverables.**

FYI play it safe was looking for a holistic technology partner who could take over the maintenance of the current app, suggest security improvements to our app as well as develop a new UI for the app and publish it to the Google Play store.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

  * Successful project transfer from the previous development team
  * Successful implementation of additional security features
  * Successful development of new front-end for our app
  * Successful publication to the Google Play Store

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

On the majority of the projects, SolveIt was 100% on time and even delivered with time to spare. We had one project that ran over due to complications but was managed with weekly communication.

**What was your primary form of communication with SolveIt?**

Virtual Meeting

**What did you find most impressive or unique about this company?**

SolveIT's response to any queries or questions is outstanding. Initially, I was quite nervous that all communication happens through the PM and that I didn't have direct contact with the development team, but exactly this made the experience even better. SolveIt was professional and always ready to help whenever something went wrong. I need them to investigate, they make us feel like we're their only client.

**Are there any areas for improvement or something {provider_name} could have done differently?**

Nothing to improve on!","5"
"SolveIt","mobile","Mobile App Dev for Software Development Company","SolveIt built a mobile app and admin panel for a software development company's end client. After being consulted on the product's design, development, and testing, they provided specifications and plans.

Thanks to SolveIt, the client launched the MVP in three months, and test users rated it 4.8 out of 5. Online meetings and group chats made project management seamless. As a result, the team delivered within the agreed requirements and timeline. Their detailed project documentation was commendable.

The client submitted this review online.

#### BACKGROUND

**Please describe your company and position.**

I am the Founder of UMIND Studio

**Describe what your company does in a single sentence.**

We are software development company, focusing on web and mobile development services.

#### OPPORTUNITY / CHALLENGE

**What specific goals or objectives did you hire SolveIt to accomplish?**

  * consult us on the product development and launch
  * develop mobile apps for users and restaurants, and an admin panel for us
  * launch the app as fast as possible

#### SOLUTION

**How did you find SolveIt?**

Clutch Site

**Why did you select SolveIt over others?**

  * High ratings
  * Great culture fit
  * Other

**What was the size of SolveIt's team?**

6-10 Employees

**Describe the scope of work in detail. Please include a summary of key deliverables.**

We have a startup client, who needs to build a mobile app for food delivery from local restaurants. So we needed a consultation from someone who had previously launched this type of products, design, development, and testing. The project involved mobile app for users, for restaurants, and an admin panel. As for deliverables, we got a detailed product specifications, project development plan, the apps themselves. We also got support on the app launch - it was handled by SolveIt.

#### RESULTS & FEEDBACK

**What were the measurable outcomes from the project that demonstrate progress or success?**

  * We were able to launch an MVP in 3 months
  * SolveIt provided us with the extensive and very detailed project documentation
  * Got positive first user feedback, 4.8 out of 5

**Describe their project management. Did they deliver items on time? How did they respond to your needs?**

We had online meetings and communications via group chats. Everything was delivered exactly as agreed. Some tasks and deliverables actually were done prior to their deadlines. The team always responded to my questions and concerns very quickly, within an hour or so.

**What was your primary form of communication with SolveIt?**

  * Virtual Meeting
  * Email or Messaging App

**What did you find most impressive or unique about this company?**

The best of our collaboration was that they knew the context and specifics of our industry - so from the start we spoke the same language. They gave lots of meaningful recommendations during the project. Plus, the way they handled all the tasks was highly competent and diligent.

**Are there any areas for improvement or something SolveIt could have done differently?**

Can't tell anything, we are extremely grateful to SolveIt for their work.","5"
"SolveIt","mobile","Mobile App Dev for Employment Platform","SolveIt has developed a mobile application for an employment platform. After a series of discovery calls, they have provided designs and simultaneously built Android and iOS apps using Flutter.

SolveIt has met all development timelines despite tight schedules. They work on detailed specifications that they follow thoroughly. Further, the client appreciates frequent updates and resolving urgent issues through a group chat. SolveIt is a reliable team that delivers quality outputs.

The client submitted this review online.

#### BACKGROUND

**Please describe your company and your position there.**

I am the founder of the most popular employment website in Moldova -- Rabota.md. The site was launched in 2005. For more than 17 years, we have been helping people in finding jobs in Moldova.

#### OPPORTUNITY / CHALLENGE

**For what projects/services did your company hire SolveIt, and what were your goals?**

We wanted to develop a fundamentally new job search mobile app targeted to gen Z users. The main difference was that the salary must be indicated in each vacancy. There should be no more ""salary is not specified"", ""contractual"", or ""according to the results of the interview""! The applicant chooses which company to devote their time to without wasting it.

#### SOLUTION

**How did you select this vendor and what were the deciding factors?**

I asked my friends at FB ""Who is the best at mobile app development now?"" and received a list of 4-5 companies. I talked to each one online, looked through their portfolios, and read the reviews on Clutch. For me, the decisive factor was that SolveIt was strongly focused on mobile app development. I intentionally installed some of their applications, used them for a while, and then made the decision.

**Describe the scope of work in detail, including the project steps, key deliverables, and technologies used.**

It all started with a series of calls in which I talked about the project in as much detail as possible. A SolveIt representative took notes of everything I said and after 2 weeks of calls began writing project specifications. When the specifications were ready for around 70%, the designer took up the work. We also entrusted the app design to SolveIt because we really liked the creatives they offered us.

After the design and specifications were approved, the developers started working, then testing and releasing the product. The application was made simultaneously for both Android and iOS using Flutter.

**How many resources from the vendor's team worked with you, and what were their positions?**

We worked with specialists in the following areas:

  * Flutter development
  * UX/UI design
  * QA
  * business analysis 
  * project management.

#### RESULTS & FEEDBACK

**Can you share any measurable outcomes of the project or general feedback about the deliverables?**

For me, the most important measurable result was that SolveIt met the promised development deadlines. It was critical for us, I was worried that we would not be able to finish the project by the fall, but as it turned out, we did it even ahead of time. Moreover, in many aspects, SolveIt was pushing our employees to go ahead of the project estimated deadlines.

**Describe their project management style, including communication tools and timeliness.**

Everything is done on time. Furthermore, I was always notified in advance when each specialist would start working and when to expect the completion of the task. Representatives of SolveIt proposed us to create a group chat in a messenger for the prompt resolution of urgent issues. The project was delivered on the T&M basis.

**What did you find most impressive or unique about this company?**

To be honest, it was the first time I saw such a detailed project specifications and sometimes I didn't even understand why everything should be described so thoroughly. But eventually, It paid off. Firstly, such a detailed specifications once again force you to rethink important things in the project in advance.

Secondly, everything was done clearly according to the specifications without misunderstandings. It was a big plus for us, especially after working with local developers when we had misunderstandings due to the absence of the detailed specifications.

**Are there any areas for improvement or something they could have done differently?**

Hard to say. Everything is fine at the moment.","5"
"SolveIt","mobile","Flutter Staff Augmentation for Healthcare Project","A Flutter development company has outsourced Flutter developers from SolveIt for a project in the healthcare industry. The developers have communicated with the client and worked on the project. SolveIt performs as an extension of the client's development team and follows the schedule. Thanks to the vendor's help, the client now has a very low number of bugs and issues. They have an extremely effective project management style and are communicative with the client, clarifying any concerns.

The client submitted this review online.

#### BACKGROUND

**Please describe your company and your position there.**

I am the CEO of What the Flutter, a flutter development company.

#### OPPORTUNITY / CHALLENGE

**For what projects/services did your company hire SolveIt?**

Project in healthcare industry, we were looking for experienced Flutter developers that can be onboarded in tight deadlines. First, we hired one middle developer, and as the project grew along with our partnership, we hired another developer.

#### SOLUTION

**How did you select this agency and what were the deciding factors?**

We were looking for reliable partners. Key factors for us are reputation, communication (fast, to the point), high-quality talents, and the process of onboarding (painless and quick). SolveIt is fully compliant with them.

**Describe the project in detail and walk through the stages of the project.**

We onboarded a flutter developer to our Healthcare Project. The developer quickly got into the project and communication with our team. The project began to grow quickly, and we decided to hire another developer from SolveIt as the process was already set up and we were more than happy with the results. 

**Describe the recruitment process in detail.**

We left a request to the team to find a skilled flutter developer for us. The team was really quick, and we had an interview with the developer the next day. We got a positive impression and decided to move further. The process from request to developer onboarding took us 3 days.

#### RESULTS & FEEDBACK

**Can you share any outcomes from the engagement that demonstrate progress or success?**

The team is working on schedule which is very important for us. And very low number of bugs and fixes.

**How effective was the workflow between your team and theirs?**

I would say very effective. We work as a single team, no concerns, English is very good to enable mutual understanding, no barriers.

**What did you find most impressive or unique about this company?**

The best thing that I found working with SolveIt is that they cleared all the doubts and queries that we had. They're also very skilled and dedicated.

**Are there any areas for improvement or something they could have done differently?**

Nothing. In my opinion, they have proved to be the best development partners.","5"
"SolveIt","mobile","Mobile App Development for Software Company","""When a company has a great culture, people like us get great service. Solveit is fantastic.""

SolveIt augmented staff for a custom software company. They were hired for having a similar workflow.

SolveIt adapted quickly to the client's process. They are competent, adaptive, and organized with their work, as well. They're honest, supportive, and quality-focused. Most of all, they're able to communicate their beliefs and opinions that became useful to the project.

I am the CEO of a software company. We build custom products for funded startups & tech brands.

When the Ukranian War started we had many members of our team migrating about their country in search of safety. We called Ilia to supplement our staff during this unstable period. We utilized his team to support our native app development projects.

We called over 10 development agencies during the first week of the war. Every agency from Poland was so supportive of our situation. Ilia was adaptive and supportive with ready to go developers. His website had a list of his mission statement and values - it matched our values. It was oddly amusing how similar we were with how our teams operated. Ilia was such a warm soul for our troubled times. We are so lucky to have found him.

We onboarded his mobile app developers to three of our projects. Each developer had to blend with our current team and work with team members that were only adding time when they were safe. They had to gain knowledge from these developers and be patient with the situation. After onboarding, each of the team members from Solveit also had to deal with the pressures of developing the code on a schedule even with our situation. The team adapted quickly and intelligently. Ilia and his team were very great communicators making the entire process seamless.

We could not interview so we had to believe in what Ilia told us. Everything he explained came true. The team was retentive, communicative and intelligent. They supported our projects (and still do) during a time in which we needed help. We talked to Ilia on a Saturday and his team started Monday morning.

Every developer that worked with NineTwoThree was competent and stuck with their timelines. We organize our projects in Monday.com and the developers were quick to learn our ways. From there, each member blended into the process and delivered accordingly. The best part was that each member was communicating their opinions, beliefs and findings intelligently and we listened.

Fantastic. Solveit goes through the same type of training that our team performs to be able to work remotely. Their hours were adjusted accordingly and their ability to commit on a schedule was great.

Ilia and Solve it are a pleasure to work with. There are certain people in this industry that understand how to support software for clients. Ilia is that person. He is honest, supportive and hires great people. When you create a good culture - people want to keep working with you. We will continue to work with Solveit as long as we can.

Honestly no, it is incredible that we took such a risk on Solveit - without interviewing and there is literally nothing they could have done better. We are very happy.","5"
"SolveIt","mobile","Web & Mobile App Development for Software Startup","""They were flexible, pivoting when we needed to change the project scope. We felt like a team with common goals.""

SolveIt supported the launch and development of a software startup's online platform by providing full-stack and mobile app developers. The team handled the development of the platform's front- and backend.

SolveIt successfully helped the client launch a stable and error-free app on time. They established effective communication by leading regular meetings and remaining highly involved in the project. A flexible partner, they were able to quickly adapt to the changes in the project's scope.

I am Founder & CEO of Gumb, a software-startup providing an affordable and customizable appointment scheduling tool for groups and teams.

We required staff augmentation support for our app development company. More specifically, highly skilled full-stack developers to manage successfully the launch and further development of our new online platform.

SolveIt was shortlisted during a tender. Their Team and especially Ilia, CEO of SolveIt convinced us with their strong communication skills and experience.

We had a series of commercial and discovery meetings. The stack was covering node.js, AWS cloud services, react, swift and kotlin.

In total, 3 developers. The main point of contact was a full-stack developer which covered both, the back and frontend. Additionally, 2 mobile devs for Android and iOS for a certain time.

Within 3-4 months after our app was launched, thanks to the team of SolveIt, our app became stable and error-free.

We had direct communication with the team, with daily meetings on Skype to make sure everything was going as planned. A significant advantage was the high involvement in technical solutions, even from the CEO.

They were flexible, pivoting when we needed to change the project scope. We felt like a team with common goals.

Partly, we felt that the motivation of the mobile devs was missing occasionally. Besides that, everything was handled professionally.","5"
"SolveIt","mobile","Mobile App Dev for Cosmetics Distributor","""They're quite friendly, open, and they're overall nice people.""

A cosmetics distributor engaged with Solvelt to build and develop a mobile app. The team provides front- and backend development, as the app is scheduled to launch around October.

Solvelt handles and manages all the development of the product, much to the delight of the client. The internal stakeholders are particularly impressed with their innovative and communicative approach to project management and friendly nature.

I'm the CEO of an online cosmetics company.

I needed an app to sell my cosmetics.

Solvelt is developing a custom app for my business. They created the app from scratch using modern technologies, with a team of about 8-10 people, who cover both the front- and backend development. At the moment, the app is still in the MVP stage, but we're planning to launch it in October.

I first communicated with the CEO, who helped introduced me to the team. My main point of contact is the project manager.

I found them through the reviews at Clutch, and they offered me a reasonable price for the project.

So far, we've spent around $20,000 USD.

We started working together in May 2021, and the partnership is still ongoing.

They handle all the development and so far, I'm quite satisfied. I understand that not everything has quite worked out yet, and there are still some features that have yet to be implemented.

The project manager and business analyst help me unite all my requirements, and we haven't had any problem with communication -- we use Slack to talk to each other.

The most impressive part of their work is their communication style. They're quite friendly, open, and they're overall nice people.

I can probably provide something more precise after the launch.

For anyone who wants to go with them, just work in-depth and trust what they see. They're a young company, but they're worth trying.","5"
"SolveIt","mobile","Development Staff Augmentation for IT Services Company","Solvelt provides staff augmentation support for an IT services company. They've brought two backend developers to assist the company in the development of mobile apps using Angular and Javascript technology.

Solvelt's addition in the collaboration has allowed the company to fill their staffing gap. They've stood out as a reliable and hard-working team. They've also provided good communication, allowing new projects together to be considered.","5"
"SolveIt","mobile","Backend App Dev & UI/UX Design for Tech Startup","SolveIt managed the backend development of a mobile app using Node.js and Typescript. The team also assisted with the UI/UX design and advised on best practices for iOS and Android design.

SolveIt completed the project quickly and delivered good design work. The team was communicative and transparent, which made for a smooth project management process, and they kept the internal staff abreast of the progress. They were a knowledgeable partner with strong problem-solving skills.","5"
"SolveIt","mobile","Mobile & Web App Dev for TV Streaming Service","SolveIT delivered mobile and web applications for a TV streaming service. The team worked in Swift, Kotlin, and PHP to deliver the platforms, and provided design work as well.

The applications are now live in both Google Play and the App Store, and internal stakeholders report healthy usage. Customers can expect an excellently-managed project, with a responsive, transparent team that brings their own research to the engagement.","5"
"SolveIt","mobile","Web Application Development for IT Services Company","SolveIt supported the development of a healthcare web app for an IT consulting company. They executed the frontend design and developed a dashboard. The team integrated the platform with an existing mobile app.

SolveIt delivered a satisfying product with well-written code, minimizing the presence of platform bugs. The team was straightforward and communicated responsively, which resulted in early product delivery. They were dependable and provided industry expertise to support successful collaboration.","5"
"SolveIt","mobile","App Development for Product Development Company","SolveIt provided mobile app development services for a product development company. Their team worked in Kotlin for Android and Swift for iOS and watchOS.

The apps have met all internal expectations and technical requirements. Solvelt adheres to timelines through effective communication and project management. Their expert team is collaborative and well-versed in the latest technology.","5"
"SolveIt","mobile","Mobile App Development for Dental Clinic","SolveIt developed native iOS and Android apps and a web-based dashboard. They were responsible for more than just development, creating the system's UX/UI and testing and deploying the apps.

The app has improved customer retention markedly, and employees report an easing of administrative burdens thanks to the dashboard. SolveIt established a stable development process that featured frequent communication. They became true partners as well, offering optimization suggestions throughout.","5"
"SolveIt","mobile","They move ahead with clear milestones in mind, working proactively and answering questions promptly.","#### BACKGROUND

**Please describe your company and your position there.**

I'm the CEO of Zett Poker Club.

#### OPPORTUNITY / CHALLENGE

**For what projects/services did your company hire SolveIT?**

We needed to create native iOS and Android apps and an admin panel, as well as a loyalty program. Additionally, our website needed a new design with a user-friendly interface to attract customers who aren't familiar with the latest technology.

**What were your goals for this project?**

We were aiming to attract new members, build deeper connections with our old members, and promote our service to the next level.

#### SOLUTION

**How did you select this vendor?**

I had conversations with a few candidates to determine if they knew how to build a successful project. SolveIT's impressed me by developing a plan that both of us would be comfortable with. Moreover, their terms and budget were exactly what I was looking for. They were also recommended by some of my colleagues.

**Describe the project in detail.**

After discussing my goals with SolveIT's CEO, we decided on native apps with a mobile admin panel so I could control the product and change some of its content myself.

Their UX/UI designer created mockups of the apps, which they used in the subsequent development. They built native Android and iOS apps, tested them, and launched them in the Play and App stores. Since updating our website (a service they proposed to us), they've continued to support the apps.

**What was the team composition?**

We work with an assigned project manager, a UX/UI designer, a backend coder, an iOS coder, an Android coder, and a website programmer. I can also talk to the CEO if I need to.

#### RESULTS & FEEDBACK

**Can you share any outcomes from the project that demonstrate progress or success?**

Our cash-games and tournaments have started much faster and featured new players in the three months since the apps launched. The admin panel has brought me peace of mind by providing all the statistical information right in the app and allowing me to make changes myself. SolveIT takes care of all the technical matters, which means I don't have to worry about them.

**How effective was the workflow between your team and theirs?**

Their communication is amazing. If I want something, SolveIT jumps on it. They don't drag out tasks, and everything is delivered on time. They respond to things the second I mention them. I'm satisfied with their Android and iOS developers, and the project manager provides me with reports on our status.

**What did you find most impressive about this company?**

They move ahead with clear milestones in mind, working proactively and answering questions promptly. I have to say, they've exceeded my expectations, and I'm ready to recommend them to my colleagues.

**Are there any areas for improvement?**

There's nothing they need to do differently. One of the reasons I chose them is that they had everything I needed.

#### RATINGS

5.0 

""It's been a great experience overall. I plan to keep the relationship going for many years.""

  * Quality

5.0 

Service & Deliverables

""I like how the final product looks like. Moreover, the app is easy for our customers to use. We didn't have any serious technical issues.""

  * Schedule

5.0 

On time / deadlines

""SolveIT is open to dialogue and finishes all milestones by their deadlines.""

  * Cost

5.0 

Value / within estimates

""They explain what I pay for at every milestone, so there were no questions.""

  * Willing to Refer

5.0 

NPS

""I've already referred SolveIT to my colleagues that need IT services (especially for mobile).""","5"
